# [1]Time, [2]BOXMass, [3]MASStest,                       [4]TE_term, [5]KE_term, [6]CR_term, [7]ENGYtest

1.6931167e-02	3.6000000e-01 1.000000000e+00	8.8589742e-01 3.3165609e-02 9.7993697e-01 1.000000000e+00

1.7034939e-02	3.6000000e-01 1.000000000e+00	8.8575398e-01 3.3370826e-02 9.7987520e-01 1.000000000e+00

1.7138713e-02	3.6000000e-01 1.000000000e+00	8.8561105e-01 3.3575035e-02 9.7981392e-01 1.000000000e+00

1.7242490e-02	3.6000000e-01 1.000000000e+00	8.8546723e-01 3.3780661e-02 9.7975211e-01 1.000000000e+00

1.7346265e-02	3.6000000e-01 1.000000000e+00	8.8532435e-01 3.3984893e-02 9.7969076e-01 1.000000000e+00

1.7450040e-02	3.6000000e-01 1.000000000e+00	8.8518083e-01 3.4189964e-02 9.7962920e-01 1.000000000e+00

1.7553818e-02	3.6000000e-01 1.000000000e+00	8.8503744e-01 3.4395074e-02 9.7956749e-01 1.000000000e+00

1.7657598e-02	3.6000000e-01 1.000000000e+00	8.8489442e-01 3.4599376e-02 9.7950620e-01 1.000000000e+00

1.7761376e-02	3.6000000e-01 1.000000000e+00	8.8475060e-01 3.4805018e-02 9.7944438e-01 1.000000000e+00

1.7865156e-02	3.6000000e-01 1.000000000e+00	8.8460773e-01 3.5009196e-02 9.7938308e-01 1.000000000e+00

1.7968938e-02	3.6000000e-01 1.000000000e+00	8.8446412e-01 3.5214394e-02 9.7932149e-01 1.000000000e+00

1.8072721e-02	3.6000000e-01 1.000000000e+00	8.8432080e-01 3.5419383e-02 9.7925982e-01 1.000000000e+00

1.8176503e-02	3.6000000e-01 1.000000000e+00	8.8417772e-01 3.5623779e-02 9.7919851e-01 1.000000000e+00

1.8280287e-02	3.6000000e-01 1.000000000e+00	8.8403391e-01 3.5829417e-02 9.7913667e-01 1.000000000e+00

1.8384073e-02	3.6000000e-01 1.000000000e+00	8.8389105e-01 3.6033559e-02 9.7907539e-01 1.000000000e+00

1.8487858e-02	3.6000000e-01 1.000000000e+00	8.8374739e-01 3.6238866e-02 9.7901374e-01 1.000000000e+00

1.8591644e-02	3.6000000e-01 1.000000000e+00	8.8360416e-01 3.6443723e-02 9.7895211e-01 1.000000000e+00

1.8695432e-02	3.6000000e-01 1.000000000e+00	8.8346103e-01 3.6648225e-02 9.7889075e-01 1.000000000e+00

1.8799222e-02	3.6000000e-01 1.000000000e+00	8.8331728e-01 3.6853837e-02 9.7882889e-01 1.000000000e+00

1.8903011e-02	3.6000000e-01 1.000000000e+00	8.8317445e-01 3.7057953e-02 9.7876760e-01 1.000000000e+00

1.9006800e-02	3.6000000e-01 1.000000000e+00	8.8303075e-01 3.7263359e-02 9.7870589e-01 1.000000000e+00

1.9110592e-02	3.6000000e-01 1.000000000e+00	8.8288763e-01 3.7468083e-02 9.7864429e-01 1.000000000e+00

1.9214385e-02	3.6000000e-01 1.000000000e+00	8.8274445e-01 3.7672697e-02 9.7858286e-01 1.000000000e+00

1.9318177e-02	3.6000000e-01 1.000000000e+00	8.8260078e-01 3.7878249e-02 9.7852097e-01 1.000000000e+00

1.9421969e-02	3.6000000e-01 1.000000000e+00	8.8245798e-01 3.8082363e-02 9.7845966e-01 1.000000000e+00

1.9525763e-02	3.6000000e-01 1.000000000e+00	8.8231427e-01 3.8287856e-02 9.7839788e-01 1.000000000e+00

1.9629559e-02	3.6000000e-01 1.000000000e+00	8.8217126e-01 3.8492448e-02 9.7833629e-01 1.000000000e+00

1.9733353e-02	3.6000000e-01 1.000000000e+00	8.8202805e-01 3.8697172e-02 9.7827477e-01 1.000000000e+00

1.9837149e-02	3.6000000e-01 1.000000000e+00	8.8188449e-01 3.8902646e-02 9.7821286e-01 1.000000000e+00

1.9940946e-02	3.6000000e-01 1.000000000e+00	8.8174171e-01 3.9106782e-02 9.7815150e-01 1.000000000e+00

2.0044744e-02	3.6000000e-01 1.000000000e+00	8.8159801e-01 3.9312344e-02 9.7808964e-01 1.000000000e+00

2.0148540e-02	3.6000000e-01 1.000000000e+00	8.8145513e-01 3.9516805e-02 9.7802807e-01 1.000000000e+00

2.0252338e-02	3.6000000e-01 1.000000000e+00	8.8131189e-01 3.9721650e-02 9.7796646e-01 1.000000000e+00

2.0356138e-02	3.6000000e-01 1.000000000e+00	8.8116845e-01 3.9927027e-02 9.7790452e-01 1.000000000e+00

2.0459937e-02	3.6000000e-01 1.000000000e+00	8.8102569e-01 4.0131199e-02 9.7784311e-01 1.000000000e+00

2.0563736e-02	3.6000000e-01 1.000000000e+00	8.8088202e-01 4.0336811e-02 9.7778117e-01 1.000000000e+00

2.0667537e-02	3.6000000e-01 1.000000000e+00	8.8073924e-01 4.0541163e-02 9.7771959e-01 1.000000000e+00

2.0771340e-02	3.6000000e-01 1.000000000e+00	8.8059598e-01 4.0746134e-02 9.7765789e-01 1.000000000e+00

2.0875140e-02	3.6000000e-01 1.000000000e+00	8.8045268e-01 4.0951389e-02 9.7759593e-01 1.000000000e+00

2.0978941e-02	3.6000000e-01 1.000000000e+00	8.8030993e-01 4.1155620e-02 9.7753445e-01 1.000000000e+00

2.1082744e-02	3.6000000e-01 1.000000000e+00	8.8016630e-01 4.1361267e-02 9.7747244e-01 1.000000000e+00

2.1186548e-02	3.6000000e-01 1.000000000e+00	8.8002362e-01 4.1565525e-02 9.7741085e-01 1.000000000e+00

2.1290350e-02	3.6000000e-01 1.000000000e+00	8.7988033e-01 4.1770613e-02 9.7734905e-01 1.000000000e+00

2.1394154e-02	3.6000000e-01 1.000000000e+00	8.7973717e-01 4.1975739e-02 9.7728709e-01 1.000000000e+00

2.1497960e-02	3.6000000e-01 1.000000000e+00	8.7959442e-01 4.2180054e-02 9.7722553e-01 1.000000000e+00

2.1601765e-02	3.6000000e-01 1.000000000e+00	8.7945085e-01 4.2385712e-02 9.7716344e-01 1.000000000e+00

2.1705570e-02	3.6000000e-01 1.000000000e+00	8.7930826e-01 4.2589894e-02 9.7710185e-01 1.000000000e+00

2.1809376e-02	3.6000000e-01 1.000000000e+00	8.7916494e-01 4.2795106e-02 9.7703995e-01 1.000000000e+00

2.1913184e-02	3.6000000e-01 1.000000000e+00	8.7902192e-01 4.3000095e-02 9.7697799e-01 1.000000000e+00

2.2016991e-02	3.6000000e-01 1.000000000e+00	8.7887915e-01 4.3204504e-02 9.7691635e-01 1.000000000e+00

2.2120798e-02	3.6000000e-01 1.000000000e+00	8.7873565e-01 4.3410148e-02 9.7685420e-01 1.000000000e+00

